gene	enhancer_Gnocchi	Approved_Symbol	HGNC_ID
PAQR5	2.9120918	PAQR5	HGNC:29645
KIF23	2.631722226	KIF23	HGNC:6392
TLE3	2.736111016	TLE3	HGNC:11839
UACA	2.520126248	UACA	HGNC:15947
LARP6	3.1597942960000003	LARP6	HGNC:24012
THAP10	2.850810784	THAP10	HGNC:23193
LRRC49	2.357470456	LRRC49	HGNC:25965
THSD4	3.2619398260000003	THSD4	HGNC:25835
CT62	4.410229381000001	CT62	HGNC:27286
MYO9A	1.831032399	MYO9A	HGNC:7608
PKM	3.716922936000001	PKM	HGNC:9021
PARP6	2.121739849	PARP6	HGNC:26921
SENP8	2.751741694	SENP8	HGNC:22992
CELF6	2.035463146	CELF6	HGNC:14059
HEXA	1.245977357	HEXA	HGNC:4878
ARIH1	1.137995135	ARIH1	HGNC:689
GOLGA6B	3.135783993	GOLGA6B	HGNC:32205
BBS4	2.284905371	BBS4	HGNC:969
ADPGK	2.488260518	ADPGK	HGNC:25250
NEO1	3.393249711	NEO1	HGNC:7754
HCN4	5.9918944210000005	HCN4	HGNC:16882
NPTN	1.904099718	NPTN	HGNC:17867
CD276	4.219749333999999	CD276	HGNC:19137
STOML1	3.333603112	STOML1	HGNC:14560
TBC1D21	3.3875786660000005	TBC1D21	HGNC:28536
LOXL1	4.18808629	LOXL1	HGNC:6665
PML	3.333603112	PML	HGNC:9113
ISLR2	3.781597265	ISLR2	HGNC:29286
GOLGA6A	1.62570277	GOLGA6A	HGNC:13567
STRA6	2.088187561	STRA6	HGNC:30650
ISLR	2.5492573430000003	ISLR	HGNC:6133
CCDC33	3.254521684	CCDC33	HGNC:26552
SEMA7A	4.572358801	SEMA7A	HGNC:10741
CYP11A1	3.986503157	CYP11A1	HGNC:2590
UBL7	3.236760828	UBL7	HGNC:28221
ARID3B	3.130583376	ARID3B	HGNC:14350
CLK3	4.286066915	CLK3	HGNC:2071
EDC3	2.7411207510000004	EDC3	HGNC:26114
CYP1A1	1.7929365519999998	CYP1A1	HGNC:2595
CYP1A2	2.7411207510000004	CYP1A2	HGNC:2596
ULK3	1.950501813	ULK3	HGNC:19703
CSK	5.661297243	CSK	HGNC:2444
LMAN1L	2.55253277	LMAN1L	HGNC:6632
CPLX3	1.622431409	CPLX3	HGNC:27652
FAM219B	2.909821299	FAM219B	HGNC:24695
SCAMP2	1.845686723	SCAMP2	HGNC:10564
COX5A	-0.6526596477000001	COX5A	HGNC:2267
RPP25	3.703467645	RPP25	HGNC:30361
SCAMP5	3.5982813410000003	SCAMP5	HGNC:30386
PPCDC	2.643716152	PPCDC	HGNC:28107
C15orf39	4.023471017	C15orf39	HGNC:24497
GOLGA6D	0.8818127064	GOLGA6D	HGNC:32204
COMMD4	0.007596190112	COMMD4	HGNC:26027
NEIL1	2.1191343	NEIL1	HGNC:18448
MAN2C1	0.7251893436	MAN2C1	HGNC:6827
GOLGA6C	0.8818127064	GOLGA6C	HGNC:32206
SIN3A	2.468008597	SIN3A	HGNC:19353
PTPN9	4.493166099	PTPN9	HGNC:9661
CSPG4	3.638066909	CSPG4	HGNC:2466
SNUPN	2.951601988	SNUPN	HGNC:14245
IMP3	3.638066909	IMP3	HGNC:14497
SNX33	3.725201538	SNX33	HGNC:28468
NRG4	3.404883804	NRG4	HGNC:29862
ODF3L1	1.996606749	CIMAP1C	HGNC:28735
FBXO22	3.224779694	FBXO22	HGNC:13593
UBE2Q2	-0.102525068	UBE2Q2	HGNC:19248
ISL2	4.365802198	ISL2	HGNC:18524
ETFA	2.518295495	ETFA	HGNC:3481
SCAPER	2.077545546	SCAPER	HGNC:13081
RCN2	3.3650331380000003	RCN2	HGNC:9935
PSTPIP1	0.897138621	PSTPIP1	HGNC:9580
TSPAN3	2.757806155	TSPAN3	HGNC:17752
PEAK1	2.468970981	PEAK1	HGNC:29431
HMG20A	1.751049401	HMG20A	HGNC:5001
LINGO1	4.645196359	LINGO1	HGNC:21205
CIB2	3.021981629	CIB2	HGNC:24579
SH2D7	3.2401971210000005	SH2D7	HGNC:34549
TBC1D2B	4.378273271	TBC1D2B	HGNC:29183
IDH3A	4.134935987	IDH3A	HGNC:5384
ACSBG1	3.261804647	ACSBG1	HGNC:29567
WDR61	2.926088204	SKIC8	HGNC:30300
DNAJA4	1.790624175	DNAJA4	HGNC:14885
CRABP1	3.770313694	CRABP1	HGNC:2338
HYKK	2.962632664	HYKK	HGNC:34403
IREB2	2.833693537	IREB2	HGNC:6115
CHRNA3	3.136248071	CHRNA3	HGNC:1957
PSMA4	2.833693537	PSMA4	HGNC:9533
CHRNA5	2.139017949	CHRNA5	HGNC:1959
CHRNB4	3.358138708	CHRNB4	HGNC:1964
ADAMTS7	1.454119051	ADAMTS7	HGNC:223
MORF4L1	0.3649591799	MORF4L1	HGNC:16989
CTSH	3.873171927	CTSH	HGNC:2535
RASGRF1	4.230681992	RASGRF1	HGNC:9875
ANKRD34C	1.165230166	ANKRD34C	HGNC:33888
TMED3	-1.264385476	TMED3	HGNC:28889
MTHFS	1.80142901	MTHFS	HGNC:7437
BCL2A1	1.866098437	BCL2A1	HGNC:991
ZFAND6	0.943830478	ZFAND6	HGNC:30164
FAH	3.285232087	FAH	HGNC:3579
ARNT2	3.005600159	ARNT2	HGNC:16876
ABHD17C	2.641873822	ABHD17C	HGNC:26925
IL16	3.006417805	IL16	HGNC:5980
STARD5	2.03421209	STARD5	HGNC:18065
TMC3	2.901551724	TMC3	HGNC:22995
MEX3B	3.052877199	MEX3B	HGNC:25297
CPEB1	0.2004603286	CPEB1	HGNC:21744
AP3B2	2.412239083	AP3B2	HGNC:567
FSD2	2.258055687	FSD2	HGNC:18024
WHAMM	2.590091408	WHAMM	HGNC:30493
HOMER2	2.970595041	HOMER2	HGNC:17513
C15orf40	1.979155499	C15orf40	HGNC:28443
TM6SF1	1.102217805	TM6SF1	HGNC:11860
BTBD1	1.871469989	BTBD1	HGNC:1120
BNC1	3.178662831	BNC1	HGNC:1081
SH3GL3	3.026576649	SH3GL3	HGNC:10832
ADAMTSL3	2.842726804	ADAMTSL3	HGNC:14633
ZSCAN2	2.59113159	ZSCAN2	HGNC:20994
WDR73	1.793212486	WDR73	HGNC:25928
NMB	1.0929847190000002	NMB	HGNC:7842
ZNF592	2.358881135	ZNF592	HGNC:28986
SLC28A1	2.957745979	SLC28A1	HGNC:11001
ALPK3	2.957745979	ALPK3	HGNC:17574
PDE8A	1.742599676	PDE8A	HGNC:8793
AKAP13	3.536701642	AKAP13	HGNC:371
KLHL25	3.77266705	KLHL25	HGNC:25732
AGBL1	3.077575481	AGBL1	HGNC:26504
NTRK3	5.514667505	NTRK3	HGNC:8033
DET1	5.471129277999999	DET1	HGNC:25477
AEN	3.849326177	AEN	HGNC:25722
ISG20	3.916288929	ISG20	HGNC:6130
ACAN	4.029424393999999	ACAN	HGNC:319
MFGE8	5.485098313	MFGE8	HGNC:7036
HAPLN3	3.551518677	HAPLN3	HGNC:21446
ABHD2	6.493879247000001	ABHD2	HGNC:18717
RLBP1	5.61249893	RLBP1	HGNC:10024
FANCI	5.450382005	FANCI	HGNC:25568
POLG	-0.0384512148199999	POLG	HGNC:9179
RHCG	2.861635983	RHCG	HGNC:18140
TICRR	-0.2360186605999999	TICRR	HGNC:28704
KIF7	1.060550498	KIF7	HGNC:30497
PLIN1	2.254276566	PLIN1	HGNC:9076
WDR93	1.177849415	WDR93	HGNC:26924
PEX11A	1.847344555	PEX11A	HGNC:8852
ANPEP	2.7019637000000003	ANPEP	HGNC:500
MESP1	1.601911162	MESP1	HGNC:29658
MESP2	-0.0656930838899999	MESP2	HGNC:29659
AP3S2	0.8301045763	AP3S2	HGNC:571
ZNF710	5.642815576	ZNF710	HGNC:25352
SEMA4B	5.642815576	SEMA4B	HGNC:10730
IDH2	5.139195445	IDH2	HGNC:5383
CIB1	2.848752391	CIB1	HGNC:16920
GDPGP1	2.848752391	GDPGP1	HGNC:34360
NGRN	0.6550176594	NGRN	HGNC:18077
ZNF774	1.849694837	ZNF774	HGNC:33108
IQGAP1	1.457615501	IQGAP1	HGNC:6110
CRTC3	2.866970143	CRTC3	HGNC:26148
BLM	2.608642675	BLM	HGNC:1058
MAN2A2	4.013783154	MAN2A2	HGNC:6825
VPS33B	3.900804939	VPS33B	HGNC:12712
HDDC3	3.49825075	HDDC3	HGNC:30522
FURIN	1.687026126	FURIN	HGNC:8568
RCCD1	4.740449893	RCCD1	HGNC:30457
PRC1	4.740449893	PRC1	HGNC:9341
UNC45A	3.733281426000001	UNC45A	HGNC:30594
SV2B	5.556601343	SV2B	HGNC:16874
SLCO3A1	4.163155149	SLCO3A1	HGNC:10952
ST8SIA2	3.310299381	ST8SIA2	HGNC:10870
FAM174B	2.738115142	FAM174B	HGNC:34339
CHD2	2.7752196989999995	CHD2	HGNC:1917
RGMA	3.052062498	RGMA	HGNC:30308
MCTP2	2.82205525	MCTP2	HGNC:25636
NR2F2	2.7090822310000005	NR2F2	HGNC:7976
ARRDC4	3.80006584	ARRDC4	HGNC:28087
FAM169B	5.310473106	FAM169BP	HGNC:26835
IGF1R	4.928946101	IGF1R	HGNC:5465
PGPEP1L	2.22709802	PGPEP1L	HGNC:27080
SYNM	3.275968702	SYNM	HGNC:24466
TTC23	2.359098526	TTC23	HGNC:25730
LRRC28	1.940293864	LRRC28	HGNC:28355
MEF2A	3.869385219	MEF2A	HGNC:6993
LYSMD4	2.497953267	LYSMD4	HGNC:26571
ADAMTS17	2.678315445	ADAMTS17	HGNC:17109
CERS3	1.413179975	CERS3	HGNC:23752
ASB7	2.457502603	ASB7	HGNC:17182
ALDH1A3	5.05859068	ALDH1A3	HGNC:409
LRRK1	5.751427171	LRRK1	HGNC:18608
SNRPA1	4.878401371	SNRPA1	HGNC:11152
CHSY1	3.302486526	CHSY1	HGNC:17198
PCSK6	4.606494908	PCSK6	HGNC:8569
TARSL2	3.185462069	TARS3	HGNC:24728
TM2D3	1.282754415	TM2D3	HGNC:24128
OR4F6	0.0914089519799999	OR4F6	HGNC:15372
OR4F15	2.074970164	OR4F15	HGNC:15078
POLR3K	2.596945457	POLR3K	HGNC:14121
NPRL3	2.015179207	NPRL3	HGNC:14124
RHBDF1	2.082420394	RHBDF1	HGNC:20561
MPG	2.801862098	MPG	HGNC:7211
SNRNP25	2.596945457	SNRNP25	HGNC:14161
HBQ1	2.415049187	HBQ1	HGNC:4833
HBZ	2.415049187	HBZ	HGNC:4835
HBM	2.415049187	HBM	HGNC:4826
RGS11	2.1274935580000003	RGS11	HGNC:9993
ARHGDIG	2.1274935580000003	ARHGDIG	HGNC:680
PDIA2	2.1274935580000003	PDIA2	HGNC:14180
AXIN1	2.720276436	AXIN1	HGNC:903
RAB11FIP3	4.562523816000001	RAB11FIP3	HGNC:17224
DECR2	3.928179142	DECR2	HGNC:2754
CAPN15	4.329579228	CAPN15	HGNC:11182
RAB40C	4.620128844	RAB40C	HGNC:18285
PIGQ	3.353219256	PIGQ	HGNC:14135
WDR90	3.353219256	WDR90	HGNC:26960
WFIKKN1	4.0208342230000005	WFIKKN1	HGNC:30912
MSLN	1.741530669	MSLN	HGNC:7371
FBXL16	5.153577199	FBXL16	HGNC:14150
METRN	5.747041307000001	METRN	HGNC:14151
RHBDL1	5.153577199	RHBDL1	HGNC:10007
HAGHL	5.747041307000001	HAGHL	HGNC:14177
RPUSD1	5.747041307000001	RPUSD1	HGNC:14173
GNG13	2.143250926	GNG13	HGNC:14131
MSLNL	4.09492417	MSLNL	HGNC:14170
CHTF18	2.143250926	CHTF18	HGNC:18435
SOX8	2.894310544	SOX8	HGNC:11203
LMF1	4.517707541	LMF1	HGNC:14154
CACNA1H	6.563146879	CACNA1H	HGNC:1395
UBE2I	1.3905024519999998	UBE2I	HGNC:12485
TPSG1	2.222251118	TPSG1	HGNC:14134
TSR3	0.1281646283	TSR3	HGNC:14175
GNPTG	-0.1571211888	GNPTG	HGNC:23026
CLCN7	4.131382803	CLCN7	HGNC:2025
UNKL	-1.534079872	UNKL	HGNC:14184
CCDC154	-1.534079872	CCDC154	HGNC:34454
C16orf91	1.81936675	UQCC4	HGNC:27558
PTX4	0.8551482761	PTX4	HGNC:14171
TELO2	1.55887958	TELO2	HGNC:29099
TMEM204	4.658566465	TMEM204	HGNC:14158
IFT140	1.30382491	IFT140	HGNC:29077
MEIOB	2.279193476	MEIOB	HGNC:28569
MAPK8IP3	4.072587962	MAPK8IP3	HGNC:6884
IGFALS	2.325508046	IGFALS	HGNC:5468
HAGH	3.969348691	HAGH	HGNC:4805
MSRB1	3.312758246	MSRB1	HGNC:14133
EME2	-0.4050708213	EME2	HGNC:27289
FAHD1	1.31685035	FAHD1	HGNC:14169
NUBP2	3.238320795	NUBP2	HGNC:8042
NOXO1	3.312758246	NOXO1	HGNC:19404
HS3ST6	3.312758246	HS3ST6	HGNC:14178
TBL3	3.238320795	TBL3	HGNC:11587
NTHL1	3.969348691	NTHL1	HGNC:8028
ZNF598	2.41572489	ZNF598	HGNC:28079
GFER	2.119180496	GFER	HGNC:4236
PKD1	2.041976981	PKD1	HGNC:9008
CASKIN1	4.099909384	CASKIN1	HGNC:20879
BRICD5	-0.1408031413	BRICD5	HGNC:28309
RAB26	4.6634352660000005	RAB26	HGNC:14259
MLST8	4.181927313	MLST8	HGNC:24825
PGP	1.853373597	PGP	HGNC:8909
ECI1	0.6295654942	ECI1	HGNC:2703
DNASE1L2	4.181927313	DNASE1L2	HGNC:2958
ABCA3	2.139137938	ABCA3	HGNC:33
E4F1	2.562576452	E4F1	HGNC:3121
CCNF	3.608327873	CCNF	HGNC:1591
TBC1D24	4.239834411	TBC1D24	HGNC:29203
ATP6V0C	5.76824632	ATP6V0C	HGNC:855
PDPK1	3.627139501	PDPK1	HGNC:8816
NTN3	3.627139501	NTN3	HGNC:8030
AMDHD2	2.431889286	AMDHD2	HGNC:24262
KCTD5	0.2669084551	KCTD5	HGNC:21423
PRSS21	3.569331022	PRSS21	HGNC:9485
PRSS27	4.742708381	PRSS27	HGNC:15475
SRRM2	-0.6379023432	SRRM2	HGNC:16639
PRSS33	1.713158359	PRSS33	HGNC:30405
FLYWCH2	0.7516912421999999	FLYWCH2	HGNC:25178
PRSS22	0.7516912421999999	PRSS22	HGNC:14368
FLYWCH1	1.491409791	FLYWCH1	HGNC:25404
PKMYT1	1.941098213	PKMYT1	HGNC:29650
HCFC1R1	1.710024885	HCFC1R1	HGNC:21198
PAQR4	1.710024885	PAQR4	HGNC:26386
KREMEN2	2.711503275	KREMEN2	HGNC:18797
CLDN6	1.851417497	CLDN6	HGNC:2048
ZSCAN10	1.819143994	ZSCAN10	HGNC:12997
MMP25	1.851417497	MMP25	HGNC:14246
CLDN9	1.819143994	CLDN9	HGNC:2051
THOC6	1.710024885	THOC6	HGNC:28369
TNFRSF12A	0.6764496066	TNFRSF12A	HGNC:18152
IL32	1.5094009819999998	IL32	HGNC:16830
ZNF213	3.819241832	ZNF213	HGNC:13005
OR1F1	0.03728866245	OR1F1	HGNC:8194
ZNF200	-0.02110589153	ZNF200	HGNC:12993
MEFV	-1.015517396	MEFV	HGNC:6998
ZNF263	-0.3605127538	ZNF263	HGNC:13056
ZNF75A	-3.828320159	ZNF75A	HGNC:13146
TIGD7	-3.357279157	TIGD7	HGNC:18331
ZSCAN32	0.552553036	ZSCAN32	HGNC:20812
ZNF597	0.552553036	ZNF597	HGNC:26573
NLRC3	2.250815823	NLRC3	HGNC:29889
C16orf90	2.510392529	C16orf90	HGNC:34455
NAA60	0.8799510044	NAA60	HGNC:25875
OR2C1	-3.613331829	OR2C1	HGNC:8242
SLX4	2.8381077460000004	SLX4	HGNC:23845
DNASE1	-0.9534866505	DNASE1	HGNC:2956
TRAP1	-0.06814829868	TRAP1	HGNC:16264
CREBBP	1.908892461	CREBBP	HGNC:2348
ADCY9	1.690854644	ADCY9	HGNC:240
SRL	2.710905759	SRL	HGNC:11295
PAM16	3.241675292	PAM16	HGNC:29679
GLIS2	3.34068401	GLIS2	HGNC:29450
VASN	5.558748222999999	VASN	HGNC:18517
TFAP4	2.99648274	TFAP4	HGNC:11745
DNAJA3	2.166443894	DNAJA3	HGNC:11808
CORO7-PAM16	1.5714026769999998	CORO7-PAM16	HGNC:44424
CDIP1	2.184593859	CDIP1	HGNC:13234
HMOX2	2.184593859	HMOX2	HGNC:5014
C16orf96	1.407829508	C16orf96	HGNC:40031
UBALD1	3.761521143	UBALD1	HGNC:29576
MGRN1	3.717636474	MGRN1	HGNC:20254
ANKS3	-3.072403162	ANKS3	HGNC:29422
C16orf71	-0.5917304261999999	DNAAF8	HGNC:25081
UBN1	1.209308526	UBN1	HGNC:12506
ROGDI	1.70202526	ROGDI	HGNC:29478
GLYR1	0.5250699238000001	GLYR1	HGNC:24434
PPL	1.62488339	PPL	HGNC:9273
SEC14L5	4.232229576	SEC14L5	HGNC:29032
NAGPA	4.232229576	NAGPA	HGNC:17378
C16orf89	3.734996522	C16orf89	HGNC:28687
RBFOX1	5.02222249	RBFOX1	HGNC:18222
TMEM114	-0.8079724226	TMEM114	HGNC:33227
METTL22	3.028181245	METTL22	HGNC:28368
ABAT	2.644877635	ABAT	HGNC:23
TMEM186	1.851575927	TMEM186	HGNC:24530
CARHSP1	-0.197764801	CARHSP1	HGNC:17150
PMM2	-0.6637305696	PMM2	HGNC:9115
USP7	0.4347561524	USP7	HGNC:12630
C16orf72	-0.7972151927	HAPSTR1	HGNC:30103
GRIN2A	0.8690785918	GRIN2A	HGNC:4585
ATF7IP2	0.03659671383	ATF7IP2	HGNC:20397
EMP2	2.110269303	EMP2	HGNC:3334
TEKT5	1.709489929	TEKT5	HGNC:26554
NUBP1	4.840839267	NUBP1	HGNC:8041
CIITA	4.263204405	CIITA	HGNC:7067
TVP23A	3.5739482060000003	TVP23A	HGNC:20398
DEXI	4.946195877	DEXI	HGNC:13267
CLEC16A	4.228381655	CLEC16A	HGNC:29013
PRM2	3.621293603	PRM2	HGNC:9448
PRM3	2.875980918	PRM3	HGNC:13732
SOCS1	3.039975787	SOCS1	HGNC:19383
TNP2	2.508632356	TNP2	HGNC:11952
PRM1	3.621293603	PRM1	HGNC:9447
RMI2	2.823440298	RMI2	HGNC:28349
LITAF	3.405828375	LITAF	HGNC:16841
TXNDC11	3.337468358	TXNDC11	HGNC:28030
ZC3H7A	3.804182594	ZC3H7A	HGNC:30959
SNN	3.267162807	SNN	HGNC:11149
RSL1D1	3.137270183	RSL1D1	HGNC:24534
GSPT1	0.9500401705	GSPT1	HGNC:4621
TNFRSF17	2.703233838	TNFRSF17	HGNC:11913
SNX29	3.544479487	SNX29	HGNC:30542
CPPED1	2.7531196060000003	CPPED1	HGNC:25632
SHISA9	2.906695773	SHISA9	HGNC:37231
ERCC4	1.8053146	ERCC4	HGNC:3436
PARN	2.57867058	PARN	HGNC:8609
BFAR	0.4868669951	BFAR	HGNC:17613
PLA2G10	0.1297671364	PLA2G10	HGNC:9029
NTAN1	0.3173629841	NTAN1	HGNC:29909
PDXDC1	1.347306799	PDXDC1	HGNC:28995
RRN3	-2.467005642	RRN3	HGNC:30346
MPV17L	0.8623318321	MPV17L	HGNC:26827
NPIPA5	0.3472872307999999	NPIPA5	HGNC:41980
NDE1	1.398652788	NDE1	HGNC:17619
MYH11	3.549429815	MYH11	HGNC:7569
FOPNL	1.773374232	CEP20	HGNC:26435
ABCC1	2.023217262	ABCC1	HGNC:51
ABCC6	1.556478889	ABCC6	HGNC:57
NOMO3	-0.006791263859	NOMO3	HGNC:25242
XYLT1	3.725330657	XYLT1	HGNC:15516
NOMO2	2.286251359	NOMO2	HGNC:22652
SMG1	0.7375599809000001	SMG1	HGNC:30045
ARL6IP1	-0.0505645645299999	ARL6IP1	HGNC:697
TMC7	1.087351633	TMC7	HGNC:23000
COQ7	3.957999738	COQ7	HGNC:2244
ITPRIPL2	3.0224412060000003	ITPRIPL2	HGNC:27257
SYT17	3.677565189	SYT17	HGNC:24119
TMC5	2.7956251130000003	TMC5	HGNC:22999
GDE1	2.858409077	GDE1	HGNC:29644
CCP110	2.901045473	CCP110	HGNC:24342
KNOP1	3.140258075	KNOP1	HGNC:34404
GPRC5B	3.3160217110000003	GPRC5B	HGNC:13308
IQCK	1.935284868	IQCK	HGNC:28556
GPR139	4.386158867	GPR139	HGNC:19995
UMOD	2.698142778	UMOD	HGNC:12559
GP2	2.698142778	GP2	HGNC:4441
PDILT	1.511366262	PDILT	HGNC:27338
ACSM5	1.009565823	ACSM5	HGNC:26060
ACSM2A	0.3984596983	ACSM2A	HGNC:32017
ACSM2B	3.320939613	ACSM2B	HGNC:30931
ACSM1	3.0413501060000003	ACSM1	HGNC:18049
ERI2	3.075495417	ERI2	HGNC:30541
THUMPD1	3.075495417	THUMPD1	HGNC:23807
ACSM3	3.222765184	ACSM3	HGNC:10522
LYRM1	3.222765184	LYRM1	HGNC:25074
DCUN1D3	3.234166354	DCUN1D3	HGNC:28734
ANKS4B	2.952893547	ANKS4B	HGNC:26795
TMEM159	3.074624947	LDAF1	HGNC:30136
ZP2	2.381901517	ZP2	HGNC:13188
CRYM	2.708273878	CRYM	HGNC:2418
IGSF6	2.43655886	IGSF6	HGNC:5953
METTL9	2.551206957	METTL9	HGNC:24586
OTOA	1.929706946	OTOA	HGNC:16378
NPIPB4	-0.2376263171	NPIPB4	HGNC:41985
UQCRC2	2.523510427	UQCRC2	HGNC:12586
PDZD9	3.797042742	PDZD9	HGNC:28740
VWA3A	3.686215876	VWA3A	HGNC:27088
SDR42E2	3.794294166	SDR42E2	HGNC:35414
EEF2K	3.238439208	EEF2K	HGNC:24615
POLR3E	2.356935334	POLR3E	HGNC:30347
CDR2	2.799212989	CDR2	HGNC:1799
HS3ST2	3.880971261	HS3ST2	HGNC:5195
USP31	2.0917102030000003	USP31	HGNC:20060
SCNN1G	1.772932504	SCNN1G	HGNC:10602
SCNN1B	3.254244487	SCNN1B	HGNC:10600
COG7	2.940824252	COG7	HGNC:18622
GGA2	2.713016972	GGA2	HGNC:16064
EARS2	1.166976295	EARS2	HGNC:29419
UBFD1	1.166976295	UBFD1	HGNC:30565
NDUFAB1	1.28258557	NDUFAB1	HGNC:7694
DCTN5	2.161108868	DCTN5	HGNC:24594
PALB2	1.166976295	PALB2	HGNC:26144
CHP2	2.88392113	CHP2	HGNC:24927
ERN2	1.357883708	ERN2	HGNC:16942
PRKCB	2.502852178	PRKCB	HGNC:9395
CACNG3	3.438391467	CACNG3	HGNC:1407
RBBP6	1.7662401909999998	RBBP6	HGNC:9889
TNRC6A	1.625010234	TNRC6A	HGNC:11969
SLC5A11	2.277189021	SLC5A11	HGNC:23091
ARHGAP17	2.591860414	ARHGAP17	HGNC:18239
LCMT1	1.669838579	LCMT1	HGNC:17557
ZKSCAN2	1.547186582	ZKSCAN2	HGNC:25677
AQP8	2.362738456	AQP8	HGNC:642
HS3ST4	2.250193071	HS3ST4	HGNC:5200
NSMCE1	3.624843603	NSMCE1	HGNC:29897
KDM8	3.691693041	KDM8	HGNC:25840
IL21R	4.452753787	IL21R	HGNC:6006
IL4R	2.880508142	IL4R	HGNC:6015
KIAA0556	4.678652822	KATNIP	HGNC:29068
GTF3C1	1.644828004	GTF3C1	HGNC:4664
GSG1L	3.818463093	GSG1L	HGNC:28283
XPO6	3.333754562	XPO6	HGNC:19733
SBK1	3.442847278	SBK1	HGNC:17699
NPIPB6	3.442847278	NPIPB6	HGNC:37454
NPIPB7	-0.5941692961999999	NPIPB7	HGNC:33832
APOBR	2.270536308	APOBR	HGNC:24087
SULT1A1	3.118407862	SULT1A1	HGNC:11453
SULT1A2	3.118407862	SULT1A2	HGNC:11454
CLN3	1.837254479	CLN3	HGNC:2074
IL27	2.270536308	IL27	HGNC:19157
NUPR1	1.947889232	NUPR1	HGNC:29990
NPIPB8	0.208824035	NPIPB8	HGNC:37490
TUFM	1.884662064	TUFM	HGNC:12420
NPIPB9	1.262656986	NPIPB9	HGNC:41987
SH2B1	1.262656986	SH2B1	HGNC:30417
ATXN2L	1.881643042	ATXN2L	HGNC:31326
ATP2A1	3.796327269	ATP2A1	HGNC:811
CD19	2.766196598	CD19	HGNC:1633
NFATC2IP	3.440893379	NFATC2IP	HGNC:25906
RABEP2	2.423974953	RABEP2	HGNC:24817
LAT	3.440893379	LAT	HGNC:18874
SPNS1	2.468312049	SPNS1	HGNC:30621
C16orf54	2.694127632	C16orf54	HGNC:26649
SPN	3.637431663	SPN	HGNC:11249
QPRT	2.583948573	QPRT	HGNC:9755
KIF22	2.73973698	KIF22	HGNC:6391
ZG16	1.129406325	ZG16	HGNC:30961
MVP	2.563515818	MVP	HGNC:7531
CDIPT	2.808779814	CDIPT	HGNC:1769
ASPHD1	2.563515818	ASPHD1	HGNC:27380
MAZ	2.358990921	MAZ	HGNC:6914
KCTD13	2.431291611	KCTD13	HGNC:22234
DOC2A	3.040444109	DOC2A	HGNC:2985
HIRIP3	2.118859072	HIRIP3	HGNC:4917
TMEM219	1.048461479	TMEM219	HGNC:25201
PPP4C	0.7846004054000001	PPP4C	HGNC:9319
INO80E	3.417857279	INO80E	HGNC:26905
C16orf92	3.571895913	C16orf92	HGNC:26346
YPEL3	2.888967489	YPEL3	HGNC:18327
MAPK3	1.509419857	MAPK3	HGNC:6877
ALDOA	2.118859072	ALDOA	HGNC:414
TBX6	0.9575384182	TBX6	HGNC:11605
CORO1A	1.720132955	CORO1A	HGNC:2252
GDPD3	2.161572886	GDPD3	HGNC:28638
SLX1A	1.720132955	SLX1A	HGNC:20922
CD2BP2	1.752341388	CD2BP2	HGNC:1656
SEPHS2	4.015650005	SEPHS2	HGNC:19686
TBC1D10B	3.81615605	TBC1D10B	HGNC:24510
MYLPF	2.967503297	MYL11	HGNC:29824
ZNF48	0.04515106819	ZNF48	HGNC:13114
ZNF771	2.127381723	ZNF771	HGNC:29653
ITGAL	4.43883923	ITGAL	HGNC:6148
ZNF764	4.43883923	ZNF764	HGNC:28200
ZNF768	2.974533397	ZNF768	HGNC:26273
ZNF747	4.43883923	ZNF747	HGNC:28350
ZNF689	1.442319827	ZNF689	HGNC:25173
ZNF785	3.037098654	ZNF785	HGNC:26496
ZNF688	0.8594059326000001	ZNF688	HGNC:30489
PRR14	2.366369891	PRR14	HGNC:28458
FBRS	2.366369891	FBRS	HGNC:20442
SRCAP	1.565347558	SRCAP	HGNC:16974
ZNF629	2.565926574	ZNF629	HGNC:29008
RNF40	3.262611138	RNF40	HGNC:16867
BCL7C	0.7498458303	BCL7C	HGNC:1006
CTF1	3.076393122	CTF1	HGNC:2499
FBXL19	1.4456458819999998	FBXL19	HGNC:25300
ORAI3	3.183729334	ORAI3	HGNC:28185
HSD3B7	3.183729334	HSD3B7	HGNC:18324
VKORC1	3.51355448	VKORC1	HGNC:23663
STX1B	2.727927312	STX1B	HGNC:18539
SETD1A	1.401887879	SETD1A	HGNC:29010
ZNF668	6.20620057	ZNF668	HGNC:25821
STX4	0.2812469485	STX4	HGNC:11439
KAT8	1.7672559469999998	KAT8	HGNC:17933
PRSS36	1.7672559469999998	PRSS36	HGNC:26906
PYCARD	3.201618574	PYCARD	HGNC:16608
TRIM72	3.108160527	TRIM72	HGNC:32671
ITGAM	2.397903798	ITGAM	HGNC:6149
FUS	0.7807574190000001	FUS	HGNC:4010
ITGAD	3.076513817	ITGAD	HGNC:6146
ITGAX	2.826683716	ITGAX	HGNC:6152
COX6A2	3.977487718	COX6A2	HGNC:2279
SLC5A2	3.466789443	SLC5A2	HGNC:11037
ARMC5	1.938588909	ARMC5	HGNC:25781
AHSP	3.034736615	AHSP	HGNC:18075
C16orf58	3.466789443	RUSF1	HGNC:25848
TGFB1I1	1.713203835	TGFB1I1	HGNC:11767
ZNF720	3.997475752	KRBOX5	HGNC:26987
