gene	pHaplo	Approved_Symbol	HGNC_ID
SCARB1	0.83188210901835	SCARB1	HGNC:1664
HEG1	0.831842522582587	HEG1	HGNC:29227
TNFRSF11B	0.831716732152186	TNFRSF11B	HGNC:11909
DPPA3	0.0855453115562303	DPPA3	HGNC:19199
KCNAB1	0.733081619931439	KCNAB1	HGNC:6228
TMEM179	0.831646242800714	TMEM179	HGNC:20137
TROVE2	0.831610478064611	RO60	HGNC:11313
LENG8	0.831496116767291	LENG8	HGNC:15500
ALK	0.756591599381628	ALK	HGNC:427
TMEM175	0.831355065885794	TMEM175	HGNC:28709
GTF2F2	0.282990105503025	GTF2F2	HGNC:4653
SH3GLB1	0.831144489261181	SH3GLB1	HGNC:10833
RBM6	0.831069736545384	RBM6	HGNC:9903
ATXN3	0.830957246618391	ATXN3	HGNC:7106
TGFBR2	0.830927654611959	TGFBR2	HGNC:11773
EIF1AD	0.0958769693664804	EIF1AD	HGNC:28147
CIITA	0.830589770171938	CIITA	HGNC:7067
LSM3	0.830582096578085	LSM3	HGNC:17874
ADRA1D	0.830437121807223	ADRA1D	HGNC:280
ZBTB49	0.830400367216922	ZBTB49	HGNC:19883
ACSL5	0.830037856134341	ACSL5	HGNC:16526
RPS2	0.829587034907948	RPS2	HGNC:10404
PRMT2	0.829539064275515	PRMT2	HGNC:5186
HSF1	0.829530954123556	HSF1	HGNC:5224
BCL2L11	0.829375328055244	BCL2L11	HGNC:994
CCDC92	0.829306719577644	CCDC92	HGNC:29563
ATG7	0.82927332357402	ATG7	HGNC:16935
NUDCD2	0.829269341686352	NUDCD2	HGNC:30535
FBXL2	0.475218055209634	FBXL2	HGNC:13598
ZNF691	0.288720336033088	ZNF691	HGNC:28028
STC1	0.829007379049781	STC1	HGNC:11373
ATF3	0.828965617148933	ATF3	HGNC:785
CALY	0.828929350963971	CALY	HGNC:17938
RUNDC1	0.236183880169185	RUNDC1	HGNC:25418
MAD2L2	0.828839976644147	MAD2L2	HGNC:6764
SMC4	0.828721422981088	SMC4	HGNC:14013
SPON2	0.828699163461907	SPON2	HGNC:11253
THPO	0.828694070595209	THPO	HGNC:11795
DENND3	0.828655275590729	DENND3	HGNC:29134
TYW5	0.828650843734851	TYW5	HGNC:26754
LGMN	0.806415677420789	LGMN	HGNC:9472
ANKRD29	0.176042664411763	ANKRD29	HGNC:27110
NAA50	0.701846700300095	NAA50	HGNC:29533
CSF1R	0.630018468858632	CSF1R	HGNC:2433
FBXO3	0.798295788542242	FBXO3	HGNC:13582
COL11A2	0.828195462764458	COL11A2	HGNC:2187
ARL2	0.0323576386412286	ARL2	HGNC:693
RFC2	0.159481931717362	RFC2	HGNC:9970
ARHGEF16	0.828120718215958	ARHGEF16	HGNC:15515
HR	0.457184857155683	HR	HGNC:5172
RPLP1	0.828054730123264	RPLP1	HGNC:10372
RPL13A	0.827997536288805	RPL13A	HGNC:10304
CACHD1	0.8278402076903	CACHD1	HGNC:29314
FECH	0.82767021838337	FECH	HGNC:3647
LTBP3	0.46277084664404	LTBP3	HGNC:6716
RNF10	0.8275594314612	RNF10	HGNC:10055
FIP1L1	0.791762691456385	FIP1L1	HGNC:19124
PLEKHA1	0.827228111690143	PLEKHA1	HGNC:14335
EFNB3	0.827152208849212	EFNB3	HGNC:3228
NYAP2	0.82713442408235	NYAP2	HGNC:29291
KLF15	0.52927743165228	KLF15	HGNC:14536
MYF6	0.826855517117746	MYF6	HGNC:7566
EPHA2	0.826775305780561	EPHA2	HGNC:3386
C6orf201	0.826771111486073	TEX56P	HGNC:21620
TRAM2	0.82641055645078	TRAM2	HGNC:16855
GPR107	0.826334552147882	GPR107	HGNC:17830
MFN2	0.57609874648313	MFN2	HGNC:16877
XPNPEP3	0.826058806831335	XPNPEP3	HGNC:28052
NRCAM	0.686604762886132	NRCAM	HGNC:7994
PRIMA1	0.825964045479672	PRIMA1	HGNC:18319
TMEM151B	0.559299305334838	TMEM151B	HGNC:21315
PCSK5	0.82592187252036	PCSK5	HGNC:8747
ACACB	0.825900049704111	ACACB	HGNC:85
TLL1	0.825875188010772	TLL1	HGNC:11843
STK25	0.672524714194882	STK25	HGNC:11404
GLTSCR1	0.82578083821015	BICRA	HGNC:4332
SDR9C7	0.197249818886444	SDR9C7	HGNC:29958
LCE5A	0.133030544369792	LCE5A	HGNC:16614
CRLS1	0.825442796503578	CRLS1	HGNC:16148
PILRB	0.241412588538729	PILRB	HGNC:18297
COX4I1	0.825416785595513	COX4I1	HGNC:2265
THBD	0.825354815425965	THBD	HGNC:11784
RPS15	0.407382505140045	RPS15	HGNC:10388
CENPN	0.825095049391232	CENPN	HGNC:30873
CHADL	0.538557530990665	CHADL	HGNC:25165
KIAA1109	0.82492179263252	BLTP1	HGNC:26953
NEK6	0.824907621049348	NEK6	HGNC:7749
SERPINC1	0.824844274610951	SERPINC1	HGNC:775
ARHGEF10	0.824688459103147	ARHGEF10	HGNC:14103
BIN1	0.824677955797051	BIN1	HGNC:1052
TFCP2L1	0.824649213364884	TFCP2L1	HGNC:17925
HFE2	0.703318541927498	HJV	HGNC:4887
EYA4	0.824531291511971	EYA4	HGNC:3522
GPRC5C	0.824496907401862	GPRC5C	HGNC:13309
SKOR1	0.824487527542796	SKOR1	HGNC:21326
PROSER1	0.824400394130805	PROSER1	HGNC:20291
NRGN	0.824209923582539	NRGN	HGNC:8000
MVK	0.717565943356017	MVK	HGNC:7530
LDB3	0.824152826082215	LDB3	HGNC:15710
MDH2	0.224453238241413	MDH2	HGNC:6971
GLT1D1	0.824119317787904	GLT1D1	HGNC:26483
UCHL1	0.823948566012141	UCHL1	HGNC:12513
CDK2AP2	0.131196919924119	CDK2AP2	HGNC:30833
NKX1-2	0.823825220055803	NKX1-2	HGNC:31652
ERBB3	0.671539510150171	ERBB3	HGNC:3431
IL34	0.573919800091413	IL34	HGNC:28529
C5orf49	0.823606782575887	CFAP90	HGNC:27028
GPR61	0.197696718969933	GPR61	HGNC:13300
SPRYD4	0.128403167727461	SPRYD4	HGNC:27468
ROR2	0.823552551517366	ROR2	HGNC:10257
UBE2W	0.340996348033798	UBE2W	HGNC:25616
TMOD1	0.823394395600423	TMOD1	HGNC:11871
EEF1E1-BLOC1S5	0.823381387167393	EEF1E1-BLOC1S5	HGNC:49187
HSD17B8	0.513940816668628	HSD17B8	HGNC:3554
ABCB4	0.707651681606884	ABCB4	HGNC:45
HRH3	0.823066922651987	HRH3	HGNC:5184
DBNL	0.250595250621784	DBNL	HGNC:2696
STK24	0.82301162402727	STK24	HGNC:11403
MEX3D	0.488741492997958	MEX3D	HGNC:16734
PPP1R14C	0.822977516803212	PPP1R14C	HGNC:14952
LUZP1	0.822798484829872	LUZP1	HGNC:14985
TRPV6	0.822790021519535	TRPV6	HGNC:14006
SNAP25	0.822694993924043	SNAP25	HGNC:11132
PIEZO1	0.822674225442864	PIEZO1	HGNC:28993
SNX5	0.822650055361771	SNX5	HGNC:14969
TOB1	0.714613894880135	TOB1	HGNC:11979
TTLL7	0.48885727025432	TTLL7	HGNC:26242
ATE1	0.822550265524601	ATE1	HGNC:782
LHX1	0.822523700987559	LHX1	HGNC:6593
SLX4IP	0.822521931909399	SLX4IP	HGNC:16225
LCOR	0.822507531111478	LCOR	HGNC:29503
RFC3	0.304696594959631	RFC3	HGNC:9971
VPS18	0.234309143136251	VPS18	HGNC:15972
TMEM170B	0.822358875689792	TMEM170B	HGNC:34244
ITPR3	0.822278562664989	ITPR3	HGNC:6182
SARNP	0.618327457131134	SARNP	HGNC:24432
ATXN10	0.822117045478343	ATXN10	HGNC:10549
CCDC50	0.822069593808797	CCDC50	HGNC:18111
NDUFS1	0.822015411463964	NDUFS1	HGNC:7707
XKR4	0.599072896973362	XKR4	HGNC:29394
RPL18	0.821807312029074	RPL18	HGNC:10310
PPM1L	0.786650761685922	PPM1L	HGNC:16381
SLC35D3	0.821745542927262	SLC35D3	HGNC:15621
REST	0.82166539249296	REST	HGNC:9966
ANAPC4	0.821626333438423	ANAPC4	HGNC:19990
FAM188B	0.528126276898082	MINDY4	HGNC:21916
AGFG1	0.821570199868136	AGFG1	HGNC:5175
MYNN	0.817052367225463	MYNN	HGNC:14955
TPT1	0.821223745885495	TPT1	HGNC:12022
RGS14	0.821223091751192	RGS14	HGNC:9996
TTYH3	0.82118803812958	TTYH3	HGNC:22222
DOK6	0.821173944209309	DOK6	HGNC:28301
RAC2	0.704200462371791	RAC2	HGNC:9802
ACO2	0.821156761978475	ACO2	HGNC:118
MAP2	0.821049308005881	MAP2	HGNC:6839
TRIM39-RPP21	0.690509899718246	TRIM39-RPP21	HGNC:38845
C19orf43	0.284160736990541	TRIR	HGNC:28424
SEMA3A	0.820827444545394	SEMA3A	HGNC:10723
CXXC4	0.741632874000223	CXXC4	HGNC:24593
GJC1	0.694945492313088	GJC1	HGNC:4280
NAB1	0.683220625754836	NAB1	HGNC:7626
NEDD1	0.820735641699826	NEDD1	HGNC:7723
TRAF4	0.820623908547079	TRAF4	HGNC:12034
FAM160A1	0.820579101977526	FHIP1A	HGNC:34237
ARID3A	0.820546713979988	ARID3A	HGNC:3031
TOMM70A	0.820470966741221	TOMM70	HGNC:11985
SLC25A3	0.820466980861412	SLC25A3	HGNC:10989
GATM	0.820425168760475	GATM	HGNC:4175
MED24	0.299640486857613	MED24	HGNC:22963
FRMD4B	0.820310640678177	FRMD4B	HGNC:24886
ZBTB21	0.820275008295643	ZBTB21	HGNC:13083
H2AFZ	0.775542310555944	H2AZ1	HGNC:4741
EMC4	0.271543497272193	EMC4	HGNC:28032
MASP1	0.820119067549547	MASP1	HGNC:6901
TAF12	0.584665618051937	TAF12	HGNC:11545
CNDP2	0.819919803035716	CNDP2	HGNC:24437
PPP2R1B	0.819889820716915	PPP2R1B	HGNC:9303
SPRYD3	0.148258701472618	SPRYD3	HGNC:25920
LRCH1	0.819828193073444	LRCH1	HGNC:20309
HAND1	0.789892279836321	HAND1	HGNC:4807
CYB5R3	0.549882874418704	CYB5R3	HGNC:2873
RAB17	0.819761049441466	RAB17	HGNC:16523
NDUFS3	0.234335936199829	NDUFS3	HGNC:7710
PAOX	0.819576597674556	PAOX	HGNC:20837
ARHGEF28	0.721062319744064	ARHGEF28	HGNC:30322
FEM1C	0.539375024976863	FEM1C	HGNC:16933
NHP2L1	0.47957344059269	SNU13	HGNC:7819
PPP1R1A	0.588224370360297	PPP1R1A	HGNC:9286
RHOBTB2	0.480603550045212	RHOBTB2	HGNC:18756
CHCHD3	0.819177784352521	CHCHD3	HGNC:21906
TSR1	0.819161331178102	TSR1	HGNC:25542
ANGPTL2	0.819144126137278	ANGPTL2	HGNC:490
RAB2B	0.180531604102107	RAB2B	HGNC:20246
NRROS	0.818907948109227	NRROS	HGNC:24613
PHLDA1	0.818901253527446	PHLDA1	HGNC:8933
MECR	0.618406579219198	MECR	HGNC:19691
PIK3C3	0.818750822608783	PIK3C3	HGNC:8974
PIK3R4	0.818653032670863	PIK3R4	HGNC:8982
TEF	0.469856074175251	TEF	HGNC:11722
RRAGD	0.818113719540397	RRAGD	HGNC:19903
ENTHD2	0.397804934246504	TEPSIN	HGNC:26458
TBKBP1	0.516724910811727	TBKBP1	HGNC:30140
PPIP5K1	0.322814133003456	PPIP5K1	HGNC:29023
SUMO3	0.598345578772582	SUMO3	HGNC:11124
UCHL3	0.817710934472248	UCHL3	HGNC:12515
CCNE2	0.817676274042436	CCNE2	HGNC:1590
IL15RA	0.817634225586522	IL15RA	HGNC:5978
ZNF689	0.174461184924048	ZNF689	HGNC:25173
CACNG4	0.817388327037586	CACNG4	HGNC:1408
DACT3	0.6356607740838	DACT3	HGNC:30745
DOC2B	0.817273917732731	DOC2B	HGNC:2986
ANKRD13B	0.474157722334202	ANKRD13B	HGNC:26363
WNT7A	0.817168999609035	WNT7A	HGNC:12786
SP5	0.817142088687122	SP5	HGNC:14529
EML3	0.466167343551632	EML3	HGNC:26666
VASH2	0.817066556095642	VASH2	HGNC:25723
TTC40	0.817042425352679	CFAP46	HGNC:25247
CELA2A	0.39595690102167	CELA2A	HGNC:24609
TH	0.817038043672021	TH	HGNC:11782
ERP44	0.816917015179705	ERP44	HGNC:18311
CTBP2	0.816870516057348	CTBP2	HGNC:2495
GARS	0.816842099543319	GARS1	HGNC:4162
PEX6	0.214452313628595	PEX6	HGNC:8859
CUL7	0.351170903332672	CUL7	HGNC:21024
GALNT11	0.816652036608695	GALNT11	HGNC:19875
FBXO22	0.816585784642363	FBXO22	HGNC:13593
SIAH2	0.764318367898773	SIAH2	HGNC:10858
ZNF704	0.816437192496996	ZNF704	HGNC:32291
KRT77	0.107470254164576	KRT77	HGNC:20411
RPS14	0.808916707666978	RPS14	HGNC:10387
BAG5	0.816287218580532	BAG5	HGNC:941
CHGA	0.52735346353134	CHGA	HGNC:1929
PCGF5	0.816210992887831	PCGF5	HGNC:28264
CEP95	0.816120030984241	CEP95	HGNC:25141
XBP1	0.816057205493589	XBP1	HGNC:12801
FUOM	0.81595628938645	FUOM	HGNC:24733
JMY	0.815934245728742	JMY	HGNC:28916
KLHL11	0.184949975751134	KLHL11	HGNC:19008
SARDH	0.815836532537146	SARDH	HGNC:10536
ANKRD60	0.815832183753894	ANKRD60	HGNC:16217
COPE	0.204202273580966	COPE	HGNC:2234
ITGAV	0.815729753322797	ITGAV	HGNC:6150
ERP29	0.815720281716821	ERP29	HGNC:13799
HMCN1	0.676957973376409	HMCN1	HGNC:19194
UBTD1	0.815406589417879	UBTD1	HGNC:25683
HPS5	0.815199872140826	HPS5	HGNC:17022
BDKRB2	0.815150347443264	BDKRB2	HGNC:1030
FRG1	0.815091968819466	FRG1	HGNC:3954
HOMER3	0.60347582716557	HOMER3	HGNC:17514
KRT2	0.294905679861927	KRT2	HGNC:6439
LRSAM1	0.814845488443593	LRSAM1	HGNC:25135
TMEM200C	0.814834299573954	TMEM200C	HGNC:37208
BCAR1	0.814778099790006	BCAR1	HGNC:971
SOGA3	0.81467073515633	MTCL3	HGNC:21494
SMTNL2	0.814666866857438	SMTNL2	HGNC:24764
PAK4	0.151904403613105	PAK4	HGNC:16059
MADD	0.458213762349514	MADD	HGNC:6766
KIAA1211L	0.562909772098857	CRACDL	HGNC:33454
PDAP1	0.24197393685507	PDAP1	HGNC:14634
LYSMD4	0.814489300756001	LYSMD4	HGNC:26571
SPIN1	0.81442641534438	SPIN1	HGNC:11243
MFSD5	0.11811553555534	MFSD5	HGNC:28156
KDELR1	0.691011123969428	KDELR1	HGNC:6304
ITPKC	0.362659965404345	ITPKC	HGNC:14897
PTGS2	0.814160814362661	PTGS2	HGNC:9605
EAF1	0.81398935832384	EAF1	HGNC:20907
PLK1	0.813935459878302	PLK1	HGNC:9077
TLX1NB	0.813915863696532	TLX1NB	HGNC:37183
SLC37A2	0.682107683747095	SLC37A2	HGNC:20644
ADRBK2	0.813727441740572	GRK3	HGNC:290
STOM	0.813657369310838	STOM	HGNC:3383
SERTAD2	0.813485184215206	SERTAD2	HGNC:30784
TSPYL4	0.107325975937199	TSPYL4	HGNC:21559
TNNI2	0.813263305752013	TNNI2	HGNC:11946
SLC35E1	0.39526087597836	SLC35E1	HGNC:20803
ANLN	0.81298010942211	ANLN	HGNC:14082
SNRNP48	0.812745334567216	SNRNP48	HGNC:21368
THAP11	0.41856409172184	THAP11	HGNC:23194
AGTPBP1	0.812648651478715	AGTPBP1	HGNC:17258
MRPL49	0.0685048427952689	MRPL49	HGNC:1176
RIPK2	0.812475515242985	RIPK2	HGNC:10020
CACNA1S	0.812433010469612	CACNA1S	HGNC:1397
GNA11	0.775232020510503	GNA11	HGNC:4379
COL15A1	0.812186157672368	COL15A1	HGNC:2192
DNAJC6	0.812143288680884	DNAJC6	HGNC:15469
KLF9	0.812125637817717	KLF9	HGNC:1123
NUDT3	0.677300277598456	NUDT3	HGNC:8050
MSC	0.812046929616385	MSC	HGNC:7321
ZFYVE26	0.812029868034866	ZFYVE26	HGNC:20761
TTC7B	0.812018118826282	TTC7B	HGNC:19858
GAD2	0.789000569148994	GAD2	HGNC:4093
ITGA9	0.811744226965063	ITGA9	HGNC:6145
SFTPC	0.811689187932633	SFTPC	HGNC:10802
ABLIM3	0.811635060004754	ABLIM3	HGNC:29132
PTAFR	0.106591395291102	PTAFR	HGNC:9582
KDELR2	0.811446418161137	KDELR2	HGNC:6305
BDH1	0.811375109169534	BDH1	HGNC:1027
LPAR1	0.811359489469188	LPAR1	HGNC:3166
PLXNB1	0.685941673054612	PLXNB1	HGNC:9103
LOXL1	0.811345576173219	LOXL1	HGNC:6665
CCDC47	0.811339060981079	CCDC47	HGNC:24856
CEP85	0.535241945721175	CEP85	HGNC:25309
SFRP5	0.642581337156263	SFRP5	HGNC:10779
YIPF5	0.811007995355856	YIPF5	HGNC:24877
PTGES	0.810978777999859	PTGES	HGNC:9599
DMAP1	0.27337186272856	DMAP1	HGNC:18291
PPFIBP1	0.810929947992489	PPFIBP1	HGNC:9249
SLMO2	0.810889588787532	PRELID3B	HGNC:15892
UBE2J2	0.519477681962119	UBE2J2	HGNC:19268
ATF6B	0.2639999709706	ATF6B	HGNC:2349
USP46	0.734626924765155	USP46	HGNC:20075
ZFHX2	0.767909739535004	ZFHX2	HGNC:20152
CPB1	0.776384292573369	CPB1	HGNC:2299
PARP11	0.810664795780908	PARP11	HGNC:1186
ZNF282	0.66560838135425	ZNF282	HGNC:13076
DLAT	0.630232885929511	DLAT	HGNC:2896
NUDT18	0.380830453612633	NUDT18	HGNC:26194
SLX1B	0.141766117248235	SLX1B	HGNC:28748
OVOL2	0.81026665446662	OVOL2	HGNC:15804
ZNF791	0.169987263184701	ZNF791	HGNC:26895
RSBN1L	0.810161650969761	RSBN1L	HGNC:24765
GALNT10	0.810014271636133	GALNT10	HGNC:19873
PPM1H	0.809995863955123	PPM1H	HGNC:18583
MTRR	0.809966620632125	MTRR	HGNC:7473
NFYB	0.795842833756113	NFYB	HGNC:7805
TSNAX	0.809808607494405	TSNAX	HGNC:12380
NCKAP5L	0.411473824947451	NCKAP5L	HGNC:29321
DCLRE1A	0.809721061264516	DCLRE1A	HGNC:17660
TMEM230	0.809690505195776	TMEM230	HGNC:15876
CYP26C1	0.809683238515083	CYP26C1	HGNC:20577
CPS1	0.809569271072532	CPS1	HGNC:2323
ELOVL1	0.577395038029124	ELOVL1	HGNC:14418
IBTK	0.809563202309055	IBTK	HGNC:17853
INSM2	0.809532317994534	INSM2	HGNC:17539
DTNA	0.809478231097999	DTNA	HGNC:3057
TMEM176A	0.809430631230268	TMEM176A	HGNC:24930
SLC4A11	0.809320529058037	SLC4A11	HGNC:16438
MEAF6	0.611929389777938	MEAF6	HGNC:25674
FOXL2	0.808920495654892	FOXL2	HGNC:1092
PTPRH	0.451213695906588	PTPRH	HGNC:9672
CHST15	0.808917485427418	CHST15	HGNC:18137
LFNG	0.808842235230482	LFNG	HGNC:6560
ANO9	0.808814884966872	ANO9	HGNC:20679
RER1	0.742351714744703	RER1	HGNC:30309
NEK1	0.808662482214986	NEK1	HGNC:7744
NEK9	0.791098542557791	NEK9	HGNC:18591
UBE2M	0.707792084620028	UBE2M	HGNC:12491
MACROD1	0.35866766196569	MACROD1	HGNC:29598
TCEA1	0.80852811746144	TCEA1	HGNC:11612
TOP2A	0.808514154687152	TOP2A	HGNC:11989
NACC2	0.59300740435006	NACC2	HGNC:23846
MTUS2	0.808415314634577	MTUS2	HGNC:20595
UBE4A	0.787843690864595	UBE4A	HGNC:12499
KLHL18	0.333079978702454	KLHL18	HGNC:29120
SNX17	0.493032499322277	SNX17	HGNC:14979
KDELC1	0.808284710923257	POGLUT2	HGNC:19350
IRS1	0.80825215345629	IRS1	HGNC:6125
OTUD7A	0.314470083622083	OTUD7A	HGNC:20718
EFEMP1	0.808198878097188	EFEMP1	HGNC:3218
PTP4A2	0.792548712957203	PTP4A2	HGNC:9635
FAM20B	0.293388567919575	FAM20B	HGNC:23017
C1QTNF5	0.808059175220247	C1QTNF5	HGNC:14344
PRIM1	0.242072858675045	PRIM1	HGNC:9369
ADAMTSL2	0.807919045337281	ADAMTSL2	HGNC:14631
INPPL1	0.509910722044741	INPPL1	HGNC:6080
MAPK11	0.80781110292805	MAPK11	HGNC:6873
PCDH10	0.807658813103171	PCDH10	HGNC:13404
MYSM1	0.807610569033752	MYSM1	HGNC:29401
C9orf3	0.807545105867802	AOPEP	HGNC:1361
GRPEL1	0.807538464844476	GRPEL1	HGNC:19696
SOGA2	0.807420282466303	MTCL1	HGNC:29121
SP6	0.807315249453054	SP6	HGNC:14530
ANKRD63	0.627936473223027	ANKRD63	HGNC:40027
RBM15B	0.556076999918323	RBM15B	HGNC:24303
CTDP1	0.807183580514657	CTDP1	HGNC:2498
PTPRN	0.498412339062534	PTPRN	HGNC:9676
HSPE1-MOB4	0.742661463028744	HSPE1-MOB4	HGNC:49184
ZNRF1	0.807032277994647	ZNRF1	HGNC:18452
CYP11B1	0.671882514037203	CYP11B1	HGNC:2591
AHRR	0.806906967990789	AHRR	HGNC:346
HSPE1	0.80681599902364	HSPE1	HGNC:5269
GABRD	0.806680366606631	GABRD	HGNC:4084
INS-IGF2	0.806666292149354	INS-IGF2	HGNC:33527
GLUL	0.80662055623551	GLUL	HGNC:4341
LRRC8A	0.801031086388847	LRRC8A	HGNC:19027
MRPL43	0.169702215409273	MRPL43	HGNC:14517
MYO9A	0.806321995633994	MYO9A	HGNC:7608
DSTN	0.806320644886546	DSTN	HGNC:15750
C1orf94	0.806311788462631	C1orf94	HGNC:28250
TYMS	0.806171347331935	TYMS	HGNC:12441
NET1	0.806169396132271	NET1	HGNC:14592
SARM1	0.171070243025114	SARM1	HGNC:17074
FAM89A	0.805930112160226	FAM89A	HGNC:25057
ZNF580	0.805888870884288	ZNF580	HGNC:29473
BANF1	0.11567665003626	BANF1	HGNC:17397
DRAP1	0.0718037058593028	DRAP1	HGNC:3019
MSMO1	0.805698824927207	MSMO1	HGNC:10545
SLC4A1	0.735383242195316	SLC4A1	HGNC:11027
HYOU1	0.80554546939604	HYOU1	HGNC:16931
AES	0.656688243727522	TLE5	HGNC:307
PRAP1	0.805480168350817	PRAP1	HGNC:23304
ZCCHC24	0.805452753512592	ZCCHC24	HGNC:26911
ACKR3	0.805418913085903	ACKR3	HGNC:23692
TMEM147	0.102970834703023	TMEM147	HGNC:30414
CDH22	0.787202153107048	CDH22	HGNC:13251
PPIL3	0.805288378079033	PPIL3	HGNC:9262
LMAN1	0.805199989293186	LMAN1	HGNC:6631
SLA	0.805093789098501	SLA	HGNC:10902
MAP3K9	0.805036948255989	MAP3K9	HGNC:6861
TBK1	0.487639768021525	TBK1	HGNC:11584
SEPT8	0.467510077168032	SEPTIN8	HGNC:16511
TYRO3	0.368108949326637	TYRO3	HGNC:12446
ARMC5	0.295663194543127	ARMC5	HGNC:25781
ELMOD1	0.804819955300608	ELMOD1	HGNC:25334
GPN2	0.256364702601254	GPN2	HGNC:25513
RRP9	0.21183439312209	RRP9	HGNC:16829
OXLD1	0.396536245980673	OXLD1	HGNC:27901
UBAP1	0.6737552663682	UBAP1	HGNC:12461
ARHGEF25	0.49234739882957	ARHGEF25	HGNC:30275
PFN2	0.804447872776462	PFN2	HGNC:8882
BTBD1	0.804438811402703	BTBD1	HGNC:1120
C17orf80	0.804342197650058	MTNAP1	HGNC:29601
EIF2A	0.804301933280959	EIF2A	HGNC:3254
CACNA2D1	0.804100436096226	CACNA2D1	HGNC:1399
GAPDH	0.804025367831813	GAPDH	HGNC:4141
PRKD3	0.803934695348728	PRKD3	HGNC:9408
PEX5	0.377686980216083	PEX5	HGNC:9719
PPM1D	0.80387875908546	PPM1D	HGNC:9277
SMARCD3	0.725238003759186	SMARCD3	HGNC:11108
REXO4	0.803647473668512	REXO4	HGNC:12820
PSMG1	0.803631060571601	PSMG1	HGNC:3043
ERICH1	0.803619491028301	ERICH1	HGNC:27234
SWAP70	0.80360701635128	SWAP70	HGNC:17070
CHMP7	0.803574189027342	CHMP7	HGNC:28439
SEC24D	0.803461970705241	SEC24D	HGNC:10706
CYP11A1	0.677999245844035	CYP11A1	HGNC:2590
APEH	0.161234227863146	APEH	HGNC:586
SLC13A4	0.803278052046295	SLC13A4	HGNC:15827
SACM1L	0.803162151336821	SACM1L	HGNC:17059
NPPB	0.803028293700815	NPPB	HGNC:7940
HMX2	0.802993721403114	HMX2	HGNC:5018
RAVER1	0.802579076648967	RAVER1	HGNC:30296
DPM1	0.802524113357663	DPM1	HGNC:3005
EEF1A1	0.802496794552261	EEF1A1	HGNC:3189
DCP1B	0.802387146484109	DCP1B	HGNC:24451
ESPL1	0.802314379221534	ESPL1	HGNC:16856
UIMC1	0.801796154062759	UIMC1	HGNC:30298
RFTN1	0.802217152764151	RFTN1	HGNC:30278
RNF168	0.802169221112639	RNF168	HGNC:26661
DNM1L	0.764392397878157	DNM1L	HGNC:2973
ALAD	0.407806425089612	ALAD	HGNC:395
LTBP1	0.801978467698755	LTBP1	HGNC:6714
UNC13B	0.517474853546622	UNC13B	HGNC:12566
GPR153	0.801763183107072	GPR153	HGNC:23618
LRRFIP2	0.801677393890806	LRRFIP2	HGNC:6703
CHKB-CPT1B	0.80164228935393	CHKB-CPT1B	HGNC:41998
HIST1H1B	0.801640988477213	H1-5	HGNC:4719
REXO2	0.801628931369998	REXO2	HGNC:17851
LIN7B	0.24565033325517	LIN7B	HGNC:17788
DGKH	0.657686964963907	DGKH	HGNC:2854
CACYBP	0.801302723165938	CACYBP	HGNC:30423
ETFA	0.737998607497726	ETFA	HGNC:3481
AGPAT4	0.801237404334836	AGPAT4	HGNC:20885
TACSTD2	0.801185146263624	TACSTD2	HGNC:11530
DUSP8	0.801159563465818	DUSP8	HGNC:3074
CAPZA1	0.801117692678985	CAPZA1	HGNC:1488
SORCS3	0.801017646027171	SORCS3	HGNC:16699
PKP1	0.722501854875066	PKP1	HGNC:9023
RNF126	0.800919998663147	RNF126	HGNC:21151
ZNF646	0.326653968805396	ZNF646	HGNC:29004
C19orf47	0.34937169785597	C19orf47	HGNC:26723
PAPSS2	0.800603891789846	PAPSS2	HGNC:8604
ABCC5	0.800600112423946	ABCC5	HGNC:56
ATHL1	0.800420763984753	PGGHG	HGNC:26210
YIPF3	0.298914811660009	YIPF3	HGNC:21023
FZD8	0.794481629452723	FZD8	HGNC:4046
MMAB	0.503597808848153	MMAB	HGNC:19331
EGFL8	0.247859762868009	EGFL8	HGNC:13944
CDK11B	0.745329036174591	CDK11B	HGNC:1729
PIBF1	0.800014472579347	PIBF1	HGNC:23352
JPH1	0.79998156242061	JPH1	HGNC:14201
MCCC1	0.799902619331194	MCCC1	HGNC:6936
FAM65C	0.799799203446864	RIPOR3	HGNC:16168
CDYL2	0.799713943894695	CDYL2	HGNC:23030
USP36	0.799703230956338	USP36	HGNC:20062
ALPK3	0.799544766029328	ALPK3	HGNC:17574
SAMM50	0.799456162106395	SAMM50	HGNC:24276
FOXO6	0.799275526608641	FOXO6	HGNC:24814
C16orf74	0.799273438213511	C16orf74	HGNC:23362
LRRC1	0.799132015895833	LRRC1	HGNC:14307
SHC1	0.346348757685272	SHC1	HGNC:10840
CCDC174	0.799101546158424	CCDC174	HGNC:28033
KMO	0.799049100146064	KMO	HGNC:6381
WDR6	0.179063883811382	WDR6	HGNC:12758
LRRC27	0.798995713988699	LRRC27	HGNC:29346
MIOX	0.798991475805922	MIOX	HGNC:14522
BRSK2	0.798962311580316	BRSK2	HGNC:11405
ZNF385D	0.798927323352198	ZNF385D	HGNC:26191
C16orf11	0.798639336055215	PRR35	HGNC:14139
GIGYF1	0.555990672738456	GIGYF1	HGNC:9126
RASGEF1C	0.798433511279191	RASGEF1C	HGNC:27400
GAS1	0.798355850741432	GAS1	HGNC:4165
